id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-424557,2019-04-16,000001,Vente,283000,45,,RUE DES BUCHERONS,0123,95330,95199,Domont,95,,,95199000AR0294,,,,,,,,,,,,,0,1,Maison,92,5,S,sols,,,95,2.342372,49.027758
2019-424558,2019-03-26,000001,Vente,425000,2,B,RUE JULES ROMAINS,0252,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AD1582,,,,,,,,,,,,,0,1,Maison,128,5,S,sols,,,435,2.365407,48.995565
2019-424559,2019-03-23,000001,Vente,220000,,,RUE DE PARIS,1220,95270,95652,Viarmes,95,,,95652000AC0352,,,,,,,,,,,,,0,,,,,S,sols,,,82,2.369916,49.12691
2019-424559,2019-03-23,000001,Vente,220000,33,,RUE DE PARIS,1220,95270,95652,Viarmes,95,,,95652000AC0353,,,21,69.29,,,,,,,,,1,2,Appartement,82,3,,,,,,2.369726,49.126906
2019-424560,2019-03-22,000001,Vente,315000,52,,RUE ROBERT DESNOS,0748,95330,95199,Domont,95,,,95199000AL0147,,,,,,,,,,,,,0,1,Maison,117,5,S,sols,,,194,2.338636,49.02941
2019-424561,2019-04-03,000001,Vente,209625,4,,AV DES GLYCINES,0800,95190,95280,Goussainville,95,,,95280000AN0153,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,371,2.47079,49.026087
2019-424562,2019-01-30,000002,Vente,1,9001,F,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1361,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,45065,,
2019-424563,2019-03-27,000001,Vente,220000,43,,ALL ARTHUR RIMBAUD,0265,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AM0421,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,11,2.358738,49.003475
2019-424563,2019-03-27,000001,Vente,220000,43,,ALL ARTHUR RIMBAUD,0265,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AM0544,,,4068,90.93,,,,,,,,,1,2,Appartement,90,4,,,,,,2.360518,49.003312
2019-424564,2019-03-27,000001,Vente,142000,9001,,RUE DES MARAIS,0288,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AB0387,,,310,,324,61.34,,,,,,,2,2,Appartement,62,3,,,,,,2.35603,49.004032
2019-424564,2019-03-27,000001,Vente,142000,9002,,RUE DES MARAIS,0288,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AB0387,,,457,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.35603,49.004032
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1157,,,,,,,,,,,,,0,,,,,S,sols,,,472,2.50655,49.000633
2019-424565,2019-02-05,000001,Vente,79618,9003,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1161,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,27,2.505167,49.002209
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1162,,,,,,,,,,,,,0,,,,,S,sols,,,25,2.50444,49.003505
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1163,,,,,,,,,,,,,0,,,,,T,terres,,,111,2.498044,49.003783
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1164,,,,,,,,,,,,,0,,,,,T,terres,,,237,2.498545,49.003411
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1165,,,,,,,,,,,,,0,,,,,T,terres,,,41,2.498002,49.003746
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1166,,,,,,,,,,,,,0,,,,,T,terres,,,301,2.498406,49.003371
2019-424565,2019-02-05,000001,Vente,79618,,,LA CROIX DE MONTMORENCY,B020,95700,95527,Roissy-en-France,95,,,955270000C1169,,,,,,,,,,,,,0,,,,,S,sols,,,206,2.506068,49.00068
2019-424565,2019-02-05,000001,Vente,79618,9001,F,RUE DU MEUNIER,0325,95700,95527,Roissy-en-France,95,,,955270000C1211,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,26,2.499991,49.005294
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1212,,,,,,,,,,,,,0,,,,,S,sols,,,26,2.500671,49.004496
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1213,,,,,,,,,,,,,0,,,,,S,sols,,,26,2.502439,49.005513
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1283,,,,,,,,,,,,,0,,,,,T,terres,,,1126,2.497235,49.004444
2019-424565,2019-02-05,000001,Vente,79618,,,LE MOULIN A VENT,B052,95700,95527,Roissy-en-France,95,,,955270000C1362,,,,,,,,,,,,,0,,,,,S,sols,,,4614,,
2019-424566,2019-03-28,000001,Vente,367000,5,,SEN MAULEON,0335,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AE0432,,,,,,,,,,,,,0,1,Maison,101,4,S,sols,,,400,2.355788,48.994805
2019-424567,2019-03-29,000001,Vente,521000,9,,ALL FREDERIC MISTRAL,0151,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AM1269,,,,,,,,,,,,,0,1,Maison,127,4,S,sols,,,626,2.358254,49.005284
2019-424568,2019-03-29,000001,Vente,340000,15,,RUE JULIETTE RECAMIER,0253,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AM1298,,,,,,,,,,,,,0,1,Maison,87,4,S,sols,,,218,2.362209,49.005208
2019-424569,2019-03-26,000001,Vente,285000,28,,RUE SAINT COSME,0800,95270,95352,Luzarches,95,,,95352000AB0152,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,445,2.419044,49.113364
2019-424570,2019-03-26,000001,Vente,160000,15,,RUE D ENFRESNE,0140,95470,95604,Survilliers,95,,,95604000AC0088,,,,,,,,,,,,,0,1,Maison,37,1,S,sols,,,108,2.546296,49.095711
2019-424570,2019-03-26,000001,Vente,160000,,,RUE D ENFRESNE,0140,95470,95604,Survilliers,95,,,95604000AC0096,,,,,,,,,,,,,0,,,,,S,sols,,,181,2.546571,49.095339
2019-424570,2019-03-26,000001,Vente,160000,,,RUE D ENFRESNE,0140,95470,95604,Survilliers,95,,,95604000AC0097,,,,,,,,,,,,,0,,,,,S,sols,,,254,2.546561,49.095585
2019-424571,2019-04-02,000001,Vente,80000,34,,RUE LOUIS CHOIX,0420,95140,95268,Garges-lès-Gonesse,95,,,95268000AO0676,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,76,0,S,sols,,,216,2.386111,48.969817
2019-424572,2019-03-29,000001,Vente,14000,,,LE DESSUS DES GATINES,B053,95270,95352,Luzarches,95,,,95352000AB0346,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,1346,2.416141,49.113512
2019-424573,2019-03-26,000001,Vente,113000,15,,RUE DES PEUPLIERS,0535,95140,95268,Garges-lès-Gonesse,95,,,95268000AP0213,,,423,54.44,905,,,,,,,,2,2,Appartement,55,3,,,,,,2.398193,48.973692
2019-424574,2019-03-29,000001,Vente,138000,2,,PL EMILE ZOLA,0222,95140,95268,Garges-lès-Gonesse,95,,,95268000AP0213,,,164,65.13,652,,,,,,,,2,2,Appartement,64,4,,,,,,2.398193,48.973692
2019-424575,2019-03-26,000001,Vente en l'état futur d'achèvement,185000,6,,RUE ALEXANDRE FLEMING,0005,95460,95229,Ézanville,95,,,95229000AI0385,,,16,,,,,,,,,,1,,,,,,,,,,2.352747,49.032816
2019-424575,2019-03-26,000001,Vente en l'état futur d'achèvement,185000,6,,RUE ALEXANDRE FLEMING,0005,95460,95229,Ézanville,95,,,95229000AI0385,,,203,,,,,,,,,,1,,,,,,,,,,2.352747,49.032816
2019-424576,2019-03-28,000001,Vente,130000,12,,RUE DES AUBEPINES,0076,95140,95268,Garges-lès-Gonesse,95,,,95268000BA0037,,,1153,56.15,1185,,,,,,,,2,2,Appartement,54,3,,,,,,2.402855,48.972206
2019-424577,2019-04-02,000001,Vente,190000,8,,SQ SURCOUF,0518,95470,95250,Fosses,95,,,95250000AD0667,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,115,2.512446,49.100202
2019-424578,2019-03-28,000001,Vente en l'état futur d'achèvement,230000,,,LE POMMIER,B034,95380,95351,Louvres,95,,,953510000A0488,,,47,,,,,,,,,,1,,,,,,,,,,2.506125,49.054891
2019-424578,2019-03-28,000001,Vente en l'état futur d'achèvement,230000,,,LE POMMIER,B034,95380,95351,Louvres,95,,,953510000A0488,,,24,,,,,,,,,,1,,,,,,,,,,2.506125,49.054891
2019-424578,2019-03-28,000001,Vente en l'état futur d'achèvement,230000,,,LE POMMIER,B034,95380,95351,Louvres,95,,,953510000A0488,,,48,,,,,,,,,,1,,,,,,,,,,2.506125,49.054891
2019-424579,2019-04-11,000001,Vente,237000,3,,RUE DU CHEMIN DE FER,0070,95460,95229,Ézanville,95,,,95229000AH0651,,,1,147,,,,,,,,,1,1,Maison,100,5,,,,,,2.357677,49.026058
2019-424580,2019-04-04,000001,Vente,310000,38,,RUE DU CENTRE,0140,95330,95199,Domont,95,,,95199000AH0155,,,,,,,,,,,,,0,1,Maison,95,6,S,sols,,,303,2.334079,49.034178
2019-424580,2019-04-04,000001,Vente,310000,38,,RUE DE ST QUENTIN,0760,95330,95199,Domont,95,,,95199000AH0383,,,,,,,,,,,,,0,,,,,S,sols,,,79,2.334052,49.034051
2019-424581,2019-03-22,000001,Vente,30000,,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0106,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,259,2.369136,49.122105
2019-424581,2019-03-22,000001,Vente,30000,,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0114,,,,,,,,,,,,,0,,,,,S,sols,,,265,2.369122,49.121873
2019-424582,2019-04-04,000001,Vente,192400,34,,HAMEAU DU GOUPIL,B023,95380,95509,Puiseux-en-France,95,,,95509000AC0268,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,110,2.502062,49.060213
2019-424583,2019-03-27,000001,Vente,360000,,,LE VILLAGE,B087,95270,95026,Asnières-sur-Oise,95,,,95026000AD0092,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,1257,2.35438,49.133212
2019-424583,2019-03-27,000001,Vente,360000,,,LE VILLAGE,B087,95270,95026,Asnières-sur-Oise,95,,,95026000AD0093,,,,,,,,,,,,,0,,,,,S,sols,,,15,2.354283,49.133037
2019-424583,2019-03-27,000001,Vente,360000,2,,RUE DU FOUR,0440,95270,95026,Asnières-sur-Oise,95,,,95026000AD0094,,,,,,,,,,,,,0,1,Maison,120,4,S,sols,,,328,2.354361,49.132872
2019-424584,2019-03-22,000002,Vente,75000,,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0114,,,,,,,,,,,,,0,,,,,S,sols,,,265,2.369122,49.121873
2019-424584,2019-03-22,000002,Vente,75000,39,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0870,,,,,,,,,,,,,0,1,Maison,44,3,S,sols,,,37,2.369011,49.121895
2019-424584,2019-03-22,000002,Vente,75000,39,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0870,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,37,2.369011,49.121895
2019-424585,2019-04-16,000001,Vente,145000,20,,AV HENRI PROST,1300,95200,95585,Sarcelles,95,,,95585000BC0586,,,1926,82.05,1956,,,,,,,,2,2,Appartement,82,4,,,,,,2.374996,48.976413
2019-424586,2019-04-10,000001,Vente,222000,4,,SQ DE PROVENCE,0461,95470,95250,Fosses,95,,,95250000AC0396,,,,,,,,,,,,,0,1,Maison,93,4,S,sols,,,116,2.501096,49.096624
2019-424587,2019-04-16,000001,Vente,140000,27,,AV ANNA DE NOAILLES,1820,95200,95585,Sarcelles,95,,,95585000BC0715,,,126,89.11,275,,,,,,,,2,2,Appartement,88,5,,,,,,2.370996,48.975621
2019-424588,2019-03-29,000001,Vente,12500,9001,,ALL DES PINS,0401,95350,95539,Saint-Brice-sous-Forêt,95,,,95539000AC0363,,,222,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.358354,49.000156
2019-424589,2019-03-22,000001,Vente en l'état futur d'achèvement,262000,,,LA PLAINE DES FOSSETTES,B036,95330,95199,Domont,95,,,95199000AL0255,,,138,,,,,,,,,,1,,,,,,,,,,2.338765,49.031226
2019-424589,2019-03-22,000001,Vente en l'état futur d'achèvement,262000,,,LA PLAINE DES FOSSETTES,B036,95330,95199,Domont,95,,,95199000AL0255,,,140,,,,,,,,,,1,,,,,,,,,,2.338765,49.031226
2019-424589,2019-03-22,000001,Vente en l'état futur d'achèvement,262000,,,LA PLAINE DES FOSSETTES,B036,95330,95199,Domont,95,,,95199000AL0255,,,6,,,,,,,,,,1,,,,,,,,,,2.338765,49.031226
2019-424590,2019-04-04,000001,Vente,323000,16,,RUE HAMEAU DU BUISSON MORLU,0043,95670,95371,Marly-la-Ville,95,,,95371000AB0268,,,,,,,,,,,,,0,1,Maison,98,5,S,sols,,,393,2.507311,49.081126
2019-424590,2019-04-04,000001,Vente,323000,16,,RUE HAMEAU DU BUISSON MORLU,0043,95670,95371,Marly-la-Ville,95,,,95371000AB0268,,,,,,,,,,,,,0,1,Maison,31,1,S,sols,,,393,2.507311,49.081126
2019-424591,2019-03-22,000001,Vente,65000,,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0114,,,,,,,,,,,,,0,,,,,S,sols,,,265,2.369122,49.121873
2019-424591,2019-03-22,000001,Vente,65000,39,,RUE DE LA GARE,0660,95270,95652,Viarmes,95,,,95652000AE0871,,,,,,,,,,,,,0,,,,,S,sols,,,30,2.369017,49.121942
2019-424592,2019-04-03,000001,Vente,187000,1,,RUE DU GENERAL LECLERC,0140,95380,95509,Puiseux-en-France,95,,,95509000AB0171,,,1,112.82,,,,,,,,,1,2,Appartement,75,3,,,,,,2.500533,49.056796
2019-424593,2019-04-16,000001,Vente,617000,7,,RUE DU PRE MARY,0440,95190,95241,Fontenay-en-Parisis,95,,,95241000AB0001,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,631,0,S,sols,,,3383,2.444798,49.053245
2019-424594,2019-03-22,000001,Vente en l'état futur d'achèvement,149000,6,,RUE ALEXANDRE FLEMING,0005,95460,95229,Ézanville,95,,,95229000AI0385,,,216,,,,,,,,,,1,,,,,,,,,,2.352747,49.032816
2019-424594,2019-03-22,000001,Vente en l'état futur d'achèvement,149000,6,,RUE ALEXANDRE FLEMING,0005,95460,95229,Ézanville,95,,,95229000AI0385,,,5,35.35,,,,,,,,,1,,,,,,,,,,2.352747,49.032816
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0764,,,,,,,,,,,,,0,,,,,S,sols,,,16,2.36984,48.993068
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0766,,,,,,,,,,,,,0,,,,,S,sols,,,34,2.369755,48.993005
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0768,,,,,,,,,,,,,0,,,,,S,sols,,,16,2.36971,48.993309
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0774,,,,,,,,,,,,,0,,,,,S,sols,,,15,2.369921,48.993231
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0775,,,,,,,,,,,,,0,,,,,S,sols,,,19,2.369727,48.993126
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0776,,,,,,,,,,,,,0,,,,,S,sols,,,19,2.369735,48.993155
2019-424595,2019-04-01,000001,Vente,90000,11,,RUE HENRI MEYER,1280,95200,95585,Sarcelles,95,,,95585000AC0779,,,,,,,,,,,,,0,,,,,S,sols,,,381,2.369861,48.993191
2019-424596,2019-04-15,000002,Vente,240000,11,,AV THIERS,1630,95190,95280,Goussainville,95,,,95280000AL0079,,,,,,,,,,,,,0,1,Maison,89,3,S,sols,,,800,2.475072,49.028457
2019-424596,2019-04-15,000002,Vente,240000,,,AV THIERS,1630,95190,95280,Goussainville,95,,,95280000AL0468,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,114,2.474862,49.028464
2019-424597,2019-04-05,000001,Vente,246500,6,,RUE DANIEL HAMELIN,0015,95570,95409,Moisselles,95,,,95409000AA0117,,,,,,,,,,,,,0,1,Maison,93,5,S,sols,,,166,2.334076,49.048346
2019-424598,2019-04-01,000001,Vente,149000,15,,RUE DE PARIS,0269,95470,95580,Saint-Witz,95,,,95580000AE0025,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.567296,49.092069
2019-424598,2019-04-01,000001,Vente,149000,15,,RUE DE PARIS,0269,95470,95580,Saint-Witz,95,,,95580000AE0025,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.567296,49.092069
2019-424598,2019-04-01,000001,Vente,149000,15,,RUE DE PARIS,0269,95470,95580,Saint-Witz,95,,,95580000AE0025,,,11,33.45,,,,,,,,,1,2,Appartement,46,2,,,,,,2.567296,49.092069
2019-424599,2019-04-02,000001,Vente,70000,3,,BD CARNOT,0090,95400,95680,Villiers-le-Bel,95,,,95680000AT0025,,,702,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.387102,49.003954
2019-424599,2019-04-02,000001,Vente,70000,3,,BD CARNOT,0090,95400,95680,Villiers-le-Bel,95,,,95680000AT0025,,,41,28.65,82,,,,,,,,2,2,Appartement,29,1,,,,,,2.387102,49.003954
2019-424600,2019-04-02,000001,Vente,1645000,5,,RUE ERIC DE SAINT SAUVEUR,0898,95200,95585,Sarcelles,95,,,95585000AX0377,,13,,,,,,,,,,,0,,,,,,,,,,2.388502,48.977015
2019-424600,2019-04-02,000001,Vente,1645000,5,,RUE ERIC DE SAINT SAUVEUR,0898,95200,95585,Sarcelles,95,,,95585000AX0377,,5,,,,,,,,,,,0,,,,,,,,,,2.388502,48.977015
2019-424601,2019-03-22,000001,Vente,135000,67,,RUE DE PARIS,0280,95380,95351,Louvres,95,,,95351000AI0111,,,1,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,60,0,,,,,,2.507174,49.04213
2019-424602,2019-03-29,000001,Vente,200,,,LA BUTTE D AMOUR,B003,95470,95641,Vémars,95,,,956410000C0616,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,201,2.566892,49.064536
2019-424603,2019-03-29,000001,Vente,323000,11,,RUE DE LA SOURCE,0790,95270,95149,Chaumontel,95,,,95149000AE0207,,,,,,,,,,,,,0,1,Maison,118,5,S,sols,,,482,2.436201,49.122241
2019-424604,2019-04-17,000001,Vente,150000,20,,RUE DE BEAUVAIS,0060,95560,95430,Montsoult,95,,,95430000AD0392,,,,,,,,,,,,,0,1,Maison,45,2,S,sols,,,211,2.319884,49.070826
2019-424605,2019-04-02,000001,Vente,105000,2,,RUE DE L ECHELETTE,0060,95470,95641,Vémars,95,,,95641000AA0193,,,12,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.566858,49.068995
2019-424605,2019-04-02,000001,Vente,105000,2,,RUE DE L ECHELETTE,0060,95470,95641,Vémars,95,,,95641000AA0193,,,1,46.66,,,,,,,,,1,2,Appartement,44,2,,,,,,2.566858,49.068995
2019-424606,2019-04-17,000001,Vente,117500,1,,RUE DU 30 AOUT,0460,95440,95205,Écouen,95,,,95205000AL0058,,,7,44.34,,,,,,,,,1,2,Appartement,43,3,,,,,,2.365592,49.022795
2019-424606,2019-04-17,000001,Vente,117500,1,,RUE DU 30 AOUT,0460,95440,95205,Écouen,95,,,95205000AL0058,,,10,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.365592,49.022795
2019-424607,2019-03-29,000001,Vente,353850,22,B,RUE DE LA CROIX DE MONTSOULT,0220,95560,95430,Montsoult,95,,,95430000AD0155,,,,,,,,,,,,,0,1,Maison,107,4,S,sols,,,416,2.318269,49.06992
2019-424608,2019-03-27,000001,Vente,113435,5,B,RUE BASTIN,0260,95200,95585,Sarcelles,95,,,95585000AC0541,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,191,2.371328,48.992691
2019-424608,2019-03-27,000001,Vente,113435,,,IMP DES CAPSELLES,0463,95200,95585,Sarcelles,95,,,95585000AC0548,,,,,,,,,,,,,0,,,,,S,sols,,,439,2.371642,48.992559
2019-424609,2019-04-10,000001,Vente,125000,2,,ALL DES EGLANTIERS,0855,95200,95585,Sarcelles,95,,,95585000AK0998,,,85,63.28,,,,,,,,,1,2,Appartement,63,3,,,,,,2.377636,49.003919
2019-424609,2019-04-10,000001,Vente,125000,9,B,RUE DES CHARDONNERRETTES,0567,95200,95585,Sarcelles,95,,,95585000AK0998,,,47,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.377636,49.003919
2019-424610,2019-03-29,000001,Vente,156750,41,,RUE ARISTIDE BRIAND,0050,95330,95199,Domont,95,,,95199000AH0432,,,54,64.41,65,,,,,,,,2,2,Appartement,70,4,,,,,,2.336931,49.03393
2019-424611,2019-03-29,000001,Vente,424000,40,B,RUE DE LA FONTAINE D AMOUR,0540,95270,95652,Viarmes,95,,,956520000E0617,,,,,,,,,,,,,0,,,,,S,sols,,,419,2.364665,49.125533
2019-424611,2019-03-29,000001,Vente,424000,40,B,RUE DE LA FONTAINE D AMOUR,0540,95270,95652,Viarmes,95,,,956520000E0619,,,,,,,,,,,,,0,1,Maison,145,5,S,sols,,,420,2.364813,49.125453
2019-424611,2019-03-29,000001,Vente,424000,40,B,RUE DE LA FONTAINE D AMOUR,0540,95270,95652,Viarmes,95,,,956520000E0621,,,,,,,,,,,,,0,,,,,S,sols,,,72,2.3651,49.125428
2019-424611,2019-03-29,000001,Vente,424000,40,B,RUE DE LA FONTAINE D AMOUR,0540,95270,95652,Viarmes,95,,,956520000E0623,,,,,,,,,,,,,0,,,,,S,sols,,,183,2.365181,49.125378
2019-424612,2019-03-26,000001,Vente,45000,18,,RUE AUGUSTE RENOIR,0078,95140,95268,Garges-lès-Gonesse,95,,,95268000AR0022,,,114,,67,,,,,,,,2,2,Appartement,72,4,,,,,,2.396047,48.978983
2019-424613,2019-03-28,000001,Vente,237000,6,,RUE DES GIRONDINS,0790,95190,95280,Goussainville,95,,,95280000AK0523,,,,,,,,,,,,,0,1,Maison,83,4,S,sols,,,400,2.483994,49.030545
2019-424614,2019-03-29,000001,Vente,167000,5,,SQ LES GLYCINES,0297,95470,95604,Survilliers,95,,,95604000AB0016,,,122,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.541006,49.102655
2019-424614,2019-03-29,000001,Vente,167000,6,,SQ LES GLYCINES,0297,95470,95604,Survilliers,95,,,95604000AB0016,,,112,90.48,,,,,,,,,1,2,Appartement,90,5,,,,,,2.541006,49.102655
2019-424614,2019-03-29,000001,Vente,167000,9001,,SQ LES GLYCINES,0297,95470,95604,Survilliers,95,,,95604000AB0016,,,158,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.541006,49.102655
2019-424615,2019-03-28,000001,Vente,235000,35,,RUE LAZARE CARNOT,1020,95190,95280,Goussainville,95,,,95280000AK0567,,,,,,,,,,,,,0,1,Maison,73,3,S,sols,,,399,2.4847,49.027356
2019-424616,2019-03-21,000001,Vente,259000,115,,AV PIERRE SEMARD,0764,95400,95680,Villiers-le-Bel,95,,,95680000AL0183,,,1,,13,,2,,,,,,3,4,Local industriel. commercial ou assimilé,136,0,,,,,,2.413737,48.999588
2019-424617,2019-03-26,000001,Vente en l'état futur d'achèvement,134200,19,,RUE DU MARCHE,1132,95190,95280,Goussainville,95,,,95280000AC0314,,,33,,,,,,,,,,1,,,,,,,,,,2.461256,49.037241
2019-424617,2019-03-26,000001,Vente en l'état futur d'achèvement,134200,19,,RUE DU MARCHE,1132,95190,95280,Goussainville,95,,,95280000AC0314,,,51,,,,,,,,,,1,,,,,,,,,,2.461256,49.037241
2019-424618,2019-03-29,000002,Vente,228000,128,,AV CAMILLE LAVERDURE,0145,95470,95250,Fosses,95,,,95250000AC2247,,,,,,,,,,,,,0,1,Maison,67,4,S,sols,,,360,2.504671,49.095994
2019-424619,2019-04-10,000001,Vente,2337720,,,LE NOYER A LA MALICE,B013,95380,95351,Louvres,95,,,953510000E0889,,,,,,,,,,,,,0,,,,,T,terres,,,17701,2.487253,49.048054
2019-424620,2019-03-22,000001,Vente,307000,78,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0098,,,,,,,,,,,,,0,,,,,S,sols,,,243,2.38699,49.005538
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0569,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,46,2.387031,49.005453
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0569,,,,,,,,,,,,,0,2,Appartement,41,2,S,sols,,,46,2.387031,49.005453
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0569,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,46,2.387031,49.005453
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0569,,,,,,,,,,,,,0,2,Appartement,30,2,S,sols,,,46,2.387031,49.005453
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0569,,,,,,,,,,,,,0,2,Appartement,43,2,S,sols,,,46,2.387031,49.005453
2019-424620,2019-03-22,000001,Vente,307000,72,,RUE DE LA REPUBLIQUE,0860,95400,95680,Villiers-le-Bel,95,,,95680000AV0570,,,,,,,,,,,,,0,,,,,S,sols,,,65,2.387095,49.005544
2019-424621,2019-03-26,000001,Vente,480000,17,,RUE VOLTAIRE,0500,95460,95229,Ézanville,95,,,95229000AE0110,,,,,,,,,,,,,0,,,,,S,sols,,,140,2.367226,49.029189
2019-424621,2019-03-26,000001,Vente,480000,17,,RUE VOLTAIRE,0500,95460,95229,Ézanville,95,,,95229000AE0110,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,795,2.367226,49.029189
